,label,A,B
6102,-1,0,0
6103,0,0,0
6104,1,1,1
6105,0,1,1
6106,-1,0,0
6107,1,1,1
6108,-1,0,0
6109,0,1,1
6110,1,1,1
6111,1,1,1
6112,1,1,1
6113,-1,1,1
6114,1,0,0
6115,0,1,1
6116,-1,1,1
6117,1,0,0
6118,0,1,1
6119,-1,1,1
6120,1,0,0
6121,-1,1,1
6122,1,0,0
6123,-1,1,1
6124,1,1,1
6125,0,0,0
6126,1,1,0
6127,-1,1,1
6128,1,1,1
6129,1,0,0
6130,1,0,0
6131,-1,0,0
6132,-1,1,1
6133,1,1,1
6134,0,0,0
6135,1,1,1
6136,0,0,0
6137,-1,1,1
6138,-1,0,0
6139,0,0,0
6140,1,1,1
6141,0,1,1
6142,-1,1,1
6143,1,0,0
6144,0,1,1
6145,-1,1,1
6146,1,1,1
6147,-1,1,1
6148,0,0,0
6149,1,0,0
6150,0,1,1
6151,1,1,1
6152,-1,0,0
6153,0,0,0
6154,1,1,1
6155,-1,1,1
6156,-1,1,1
6157,0,1,1
6158,1,0,0
6159,1,1,1
6160,0,0,0
6161,1,1,1
6162,-1,1,1
6163,1,0,0
6164,0,0,0
6165,0,1,1
6166,-1,0,0
6167,1,0,0
6168,-1,1,1
6169,1,1,1
6170,0,0,0
6171,0,0,0
6172,1,1,1
6173,-1,1,1
6174,0,0,0
6175,-1,1,1
6176,1,1,1
6177,0,0,0
6178,1,0,1
6179,0,1,1
6180,-1,1,1
6181,-1,1,1
6182,1,0,0
6183,0,0,0
6184,-1,1,1
6185,0,0,0
6186,0,0,0
6187,-1,0,0
6188,1,1,1
6189,1,1,1
6190,0,0,0
6191,1,1,1
6192,-1,1,1
6193,0,0,0
6194,1,1,1
6195,-1,1,1
6196,0,0,0
6197,0,0,0
6198,1,1,1
6199,-1,1,1
6200,0,1,1
6201,1,0,0
6202,-1,0,0
6203,1,1,1
6204,-1,0,1
6205,0,1,1
6206,1,0,0
6207,-1,1,1
6208,1,0,0
6209,1,1,1
6210,0,1,1
6211,-1,1,1
6212,1,0,0
6213,0,0,0
6214,-1,1,1
6215,0,0,0
6216,-1,0,0
6217,0,1,1
6218,1,1,1
6219,-1,0,0
6220,0,1,1
6221,1,0,0
6222,0,0,0
6223,-1,1,1
6224,-1,0,0
6225,1,1,1
6226,-1,0,0
6227,0,0,0
6228,-1,1,1
6229,0,1,1
6230,-1,0,0
6231,1,0,0
6232,-1,1,1
6233,-1,1,1
6234,0,1,1
6235,1,0,0
6236,0,1,1
6237,-1,0,0
6238,1,0,0
6239,1,1,1
6240,1,1,1
6241,-1,0,0
6242,-1,1,1
6243,0,0,0
6244,1,0,0
6245,1,1,1
6246,-1,1,1
6247,0,0,0
6248,1,0,0
6249,-1,1,1
6250,0,1,1
6251,-1,0,1
6252,0,0,0
6253,1,1,1
6254,0,1,1
6255,1,0,0
6256,-1,0,0
6257,0,1,1
6258,-1,1,1
6259,1,0,0
6260,1,0,0
6261,-1,0,0
6262,0,1,1
6263,0,0,0
6264,-1,0,1
6265,0,0,0
6266,1,1,1
6267,-1,0,0
6268,0,0,0
6269,1,1,1
6270,-1,0,1
6271,0,0,0
6272,0,0,0
6273,1,1,1
6274,0,0,0
6275,-1,0,1
6276,1,0,0
6277,0,1,1
6278,-1,1,1
6279,1,0,0
6280,-1,0,0
6281,1,1,1
6282,0,0,0
6283,0,0,0
6284,1,1,1
6285,-1,0,0
6286,-1,1,1
6287,0,1,1
6288,1,1,1
6289,0,1,1
6290,1,0,0
6291,1,0,0
6292,0,1,1
6293,1,0,0
6294,-1,1,1
6295,0,1,1
6296,1,1,0
6297,-1,1,1
6298,-1,0,0
6299,1,1,1
6300,0,1,1
6301,1,1,1
6302,-1,0,0
6303,0,0,0
6304,1,1,1
6305,-1,0,0
6306,-1,0,1
6307,0,0,0
6308,0,1,1
6309,0,1,1
6310,-1,1,1
6311,1,1,1
6312,-1,0,0
6313,1,0,0
6314,1,0,0
6315,0,1,1
6316,0,0,0
6317,-1,0,0
6318,-1,1,1
6319,0,1,1
6320,1,1,1
6321,1,0,0
6322,-1,1,1
6323,0,0,0
6324,-1,0,0
6325,0,1,1
6326,1,0,0
6327,-1,0,0
6328,1,1,1
6329,0,0,0
6330,1,1,1
6331,-1,0,0
6332,0,1,1
6333,0,1,1
6334,1,0,0
6335,-1,0,0
6336,1,0,0
6337,-1,1,1
6338,0,0,0
6339,0,1,1
6340,1,1,1
6341,-1,1,1
6342,1,1,1
6343,-1,0,0
6344,0,1,1
6345,0,1,1
6346,-1,1,1
6347,1,1,1
6348,-1,0,0
6349,0,1,1
6350,-1,0,0
6351,1,0,0
6352,0,0,0
6353,-1,1,1
6354,0,0,1
6355,-1,0,0
6356,1,1,1
6357,0,0,0
6358,1,1,1
6359,1,1,0
6360,-1,1,1
6361,0,1,1
6362,0,1,1
6363,1,1,1
6364,-1,0,1
6365,0,0,0
6366,-1,0,0
6367,1,1,1
6368,1,1,1
6369,0,1,1
6370,-1,0,0
6371,-1,1,1
6372,1,1,1
6373,0,0,1
6374,0,0,0
6375,-1,0,0
6376,1,1,1
6377,1,1,1
6378,-1,0,0
6379,0,0,0
6380,-1,0,0
6381,1,1,1
6382,0,0,0
6383,-1,0,0
6384,1,0,0
6385,0,1,1
6386,1,0,0
6387,0,0,0
6388,-1,1,1
6389,0,0,0
6390,-1,1,1
6391,1,0,0
6392,-1,1,1
6393,1,1,1
6394,0,1,1
6395,1,0,0
6396,0,1,1
6397,0,0,0
6398,-1,0,0
6399,-1,1,1
6400,1,1,1
6401,1,0,0
6402,-1,1,1
6403,0,0,0
6404,1,1,1
6405,0,0,0
6406,-1,1,1
6407,0,0,0
6408,-1,0,0
6409,1,1,1
6410,1,1,1
6411,1,1,1
6412,-1,0,1
6413,-1,0,0
6414,1,1,1
6415,0,0,0
6416,0,0,0
6417,-1,1,1
6418,-1,1,1
6419,1,0,0
6420,0,1,1
6421,1,1,1
6422,0,0,0
6423,-1,1,1
6424,1,1,1
6425,-1,0,1
6426,0,1,1
6427,0,1,1
6428,1,0,0
6429,-1,1,1
6430,0,0,0
6431,-1,1,1
6432,1,1,1
6433,-1,1,0
6434,0,0,0
6435,1,1,1
6436,-1,0,1
6437,1,0,0
6438,0,1,1
6439,-1,1,1
6440,1,0,0
6441,0,1,1
6442,0,1,1
6443,-1,1,1
6444,1,1,1
6445,0,1,1
6446,0,1,1
6447,-1,1,1
6448,1,1,1
6449,-1,1,1
6450,0,1,1
6451,-1,1,1
6452,-1,1,1
6453,1,1,1
6454,1,1,1
6455,0,0,0
6456,-1,1,1
6457,0,0,0
6458,-1,1,1
6459,1,1,1
6460,-1,1,1
6461,0,1,1
6462,0,1,1
6463,-1,1,1
6464,1,0,0
6465,0,1,1
6466,0,0,0
6467,1,1,1
6468,-1,0,0
6469,0,1,1
6470,1,0,0
6471,-1,1,1
6472,0,0,0
6473,-1,1,1
6474,1,1,1
6475,0,1,1
6476,-1,0,1
6477,1,1,1
6478,-1,1,1
6479,1,1,0
6480,0,0,0
6481,0,1,1
6482,1,1,1
6483,-1,1,1
6484,-1,0,0
6485,0,1,1
6486,1,1,1
6487,1,1,1
6488,0,1,1
6489,-1,0,0
6490,0,1,1
6491,-1,0,0
6492,1,1,1
6493,0,1,1
6494,-1,0,0
6495,1,0,0
6496,-1,0,0
6497,0,0,0
6498,1,1,1
6499,-1,1,1
6500,0,0,0
6501,1,0,0
6502,-1,0,0
6503,1,0,0
6504,0,1,1
6505,0,0,0
6506,1,0,0
6507,-1,1,1
6508,-1,0,0
6509,1,1,1
6510,-1,1,1
6511,1,0,0
6512,0,1,0
6513,-1,0,0
6514,0,0,0
6515,1,1,1
6516,-1,1,1
6517,0,1,1
6518,1,1,1
6519,0,1,1
6520,1,0,0
6521,-1,0,0
6522,0,0,0
6523,1,1,1
6524,-1,1,1
6525,1,1,1
6526,0,1,1
6527,-1,1,1
6528,-1,1,1
6529,1,0,0
6530,0,1,1
6531,-1,1,1
6532,1,0,0
6533,0,0,0
6534,-1,1,1
6535,1,0,0
6536,0,0,0
6537,0,0,1
6538,-1,0,0
6539,1,0,0
6540,-1,1,0
6541,1,1,1
6542,0,0,0
6543,-1,0,0
6544,0,1,1
6545,1,0,0
6546,1,0,0
6547,0,0,0
6548,-1,1,1
6549,0,1,1
6550,1,0,0
6551,-1,1,0
6552,1,1,1
6553,-1,0,0
6554,0,1,1
6555,1,1,1
6556,0,0,0
6557,-1,0,0
6558,-1,1,1
6559,-1,1,1
6560,1,1,1
6561,1,1,1
6562,-1,0,0
6563,0,0,0
6564,-1,1,1
6565,1,0,0
6566,0,1,1
6567,0,0,0
6568,-1,0,0
6569,-1,0,0
6570,0,1,1
6571,1,1,1
6572,1,1,1
6573,0,1,1
6574,-1,1,1
6575,-1,1,1
6576,1,1,1
6577,0,1,1
6578,-1,1,1
6579,0,1,1
6580,1,0,0
6581,0,0,0
6582,1,1,1
6583,-1,0,0
6584,-1,0,0
6585,1,0,0
6586,1,1,1
6587,0,1,1
6588,-1,1,1
6589,1,1,1
6590,1,0,0
6591,0,1,1
6592,-1,1,1
6593,0,0,0
6594,1,0,0
6595,-1,1,1
6596,-1,1,1
6597,0,1,1
6598,1,1,1
6599,-1,1,1
6600,0,1,1
6601,0,1,1
6602,-1,1,1
6603,0,0,0
6604,1,0,0
6605,0,1,1
6606,-1,1,1
6607,1,1,1
6608,-1,0,1
6609,1,1,1
6610,0,0,0
6611,1,1,1
6612,0,1,1
6613,-1,0,0
6614,1,1,1
6615,-1,1,1
6616,0,0,0
6617,-1,0,0
6618,1,0,0
6619,0,1,1
6620,1,0,0
6621,0,1,1
6622,-1,1,1
6623,-1,1,1
6624,1,0,0
6625,0,1,1
6626,1,0,0
6627,0,0,0
6628,-1,0,0
6629,1,1,1
6630,-1,0,0
6631,0,0,0
6632,1,1,1
6633,0,0,0
6634,-1,0,0
6635,0,0,0
6636,1,0,0
6637,-1,0,0
6638,0,1,1
6639,-1,0,0
6640,1,0,0
6641,0,1,1
6642,-1,1,1
6643,1,0,1
6644,-1,0,0
6645,1,0,0
6646,0,1,1
6647,-1,1,1
6648,0,0,0
6649,1,1,1
6650,1,1,1
6651,-1,1,1
6652,0,1,1
6653,1,1,1
6654,-1,0,1
6655,0,1,1
6656,-1,1,1
6657,0,0,0
6658,1,0,0
6659,1,1,1
6660,-1,1,1
6661,0,1,1
6662,0,1,1
6663,-1,1,1
6664,1,1,1
6665,1,1,1
6666,-1,0,0
6667,-1,0,0
6668,1,1,1
6669,0,1,1
6670,-1,1,1
6671,0,1,1
6672,1,0,0
6673,-1,0,0
6674,-1,1,1
6675,0,1,1
6676,1,0,0
6677,1,0,0
6678,-1,0,0
6679,1,0,0
6680,1,1,1
6681,0,0,0
6682,-1,1,1
6683,0,1,1
6684,1,0,0
6685,-1,0,0
6686,1,0,1
6687,0,0,0
6688,-1,0,0
6689,0,1,1
6690,-1,1,1
6691,1,0,0
6692,1,1,1
6693,0,1,1
6694,-1,0,0
6695,1,0,0
6696,-1,1,1
6697,0,0,0
6698,0,1,1
6699,1,1,0
6700,-1,1,1
6701,-1,0,0
6702,1,1,1
6703,1,0,0
6704,1,1,1
6705,0,1,1
6706,-1,1,1
6707,-1,1,1
6708,0,0,0
6709,1,0,0
6710,1,0,0
6711,-1,1,1
6712,0,1,1
6713,0,0,0
6714,-1,1,1
6715,1,1,1
6716,-1,0,0
6717,1,1,1
6718,0,1,1
6719,1,1,1
6720,0,0,0
6721,-1,1,1
6722,1,1,1
6723,0,0,0
6724,-1,0,0
6725,1,0,0
6726,-1,1,1
6727,0,0,0
6728,0,0,0
6729,1,0,1
6730,-1,1,1
6731,1,0,0
6732,0,1,1
6733,-1,0,0
6734,0,0,0
6735,0,0,0
6736,0,1,1
6737,0,1,1
6738,0,1,1
6739,1,1,1
6740,-1,1,1
6741,1,0,0
6742,-1,1,1
6743,0,0,0
6744,0,0,0
6745,1,1,1
6746,-1,1,1
6747,-1,0,0
6748,1,0,0
6749,0,1,1
6750,-1,1,1
6751,0,1,1
6752,1,1,1
6753,1,0,0
6754,-1,0,0
6755,0,1,1
6756,1,1,0
6757,0,1,1
6758,-1,1,1
6759,1,0,0
6760,1,0,0
6761,-1,0,0
6762,0,0,0
6763,-1,1,1
6764,1,1,1
6765,0,0,0
6766,-1,0,0
6767,1,0,0
6768,-1,1,1
6769,0,0,0
6770,1,1,1
6771,0,0,0
6772,-1,1,1
6773,1,1,1
6774,0,0,0
6775,-1,1,1
6776,1,0,0
6777,1,0,0
6778,-1,0,0
6779,0,1,1
6780,-1,1,1
6781,0,1,1
6782,1,0,0
6783,-1,1,1
6784,0,1,1
6785,1,1,1
6786,1,0,0
6787,0,0,0
6788,-1,1,1
6789,1,1,0
6790,-1,0,0
6791,0,1,1
6792,-1,0,0
6793,1,1,1
6794,1,1,1
6795,0,1,1
6796,-1,0,0
6797,-1,0,0
6798,0,1,0
6799,1,0,0
6800,-1,0,1
6801,-1,1,1
6802,1,1,1
6803,0,1,1
6804,1,1,1
6805,0,0,0
6806,-1,1,1
6807,-1,1,1
6808,1,1,1
6809,0,1,1
6810,-1,1,1
6811,1,1,1
6812,0,1,1
6813,1,1,1
6814,0,1,0
6815,-1,0,0
6816,1,0,0
6817,-1,1,1
6818,0,1,1
6819,1,1,1
6820,-1,0,0
6821,0,1,1
6822,-1,1,1
6823,1,0,0
6824,0,0,0
6825,0,1,1
6826,-1,0,0
6827,1,0,0
6828,0,1,1
6829,1,1,1
6830,-1,1,1
6831,0,1,1
6832,-1,1,1
6833,1,0,0
6834,0,0,0
6835,-1,1,1
6836,1,1,1
6837,1,0,0
6838,0,0,0
6839,-1,1,1
6840,1,1,1
6841,0,0,0
6842,-1,0,0
6843,0,0,0
6844,1,0,0
6845,-1,0,0
6846,0,0,0
6847,-1,1,1
6848,1,1,1
6849,-1,1,1
6850,1,1,1
6851,1,1,1
6852,1,0,0
6853,0,1,1
6854,-1,0,0
6855,1,0,0
6856,-1,1,1
6857,0,1,1
6858,1,0,1
6859,-1,1,0
6860,0,0,0
6861,1,0,0
6862,1,0,0
6863,-1,1,1
6864,0,0,0
6865,0,0,0
6866,-1,1,1
6867,1,1,1
6868,-1,0,1
6869,1,1,1
6870,0,0,0
6871,1,1,0
6872,-1,1,1
6873,0,1,1
6874,0,0,0
6875,1,1,1
6876,-1,1,1
6877,1,0,0
6878,0,1,1
6879,-1,1,1
6880,1,1,1
6881,0,1,1
6882,-1,1,1
6883,1,0,0
6884,0,1,1
6885,-1,0,0
6886,0,0,0
6887,1,1,1
6888,0,0,0
6889,1,0,0
6890,-1,1,1
6891,-1,1,1
6892,0,0,0
6893,1,1,1
6894,1,1,1
6895,0,0,0
6896,1,1,1
6897,0,1,1
6898,-1,0,0
6899,1,0,0
6900,0,1,1
6901,0,0,0
6902,0,0,0
6903,0,1,1
6904,-1,1,1
6905,1,1,1
6906,1,0,0
6907,-1,1,1
6908,0,0,0
6909,-1,0,0
6910,0,1,1
6911,1,0,0
6912,0,0,0
6913,1,0,0
6914,-1,1,1
6915,1,0,0
6916,0,1,1
6917,-1,1,1
6918,1,1,1
6919,-1,1,1
6920,0,0,1
6921,-1,1,1
6922,1,0,0
6923,0,0,0
6924,0,1,1
6925,1,1,1
6926,-1,1,1
6927,1,1,1
6928,0,0,0
6929,-1,1,1
6930,1,0,0
6931,0,1,1
6932,0,1,1
6933,-1,1,1
6934,0,1,1
6935,1,1,1
6936,0,0,0
6937,0,0,0
6938,-1,1,1
6939,0,1,1
6940,1,0,0
6941,-1,1,1
6942,-1,0,0
6943,0,0,0
6944,1,1,1
6945,-1,0,0
6946,0,0,0
6947,1,1,1
6948,1,1,1
6949,-1,0,0
6950,0,0,0
6951,0,1,1
6952,1,1,1
6953,-1,0,0
6954,-1,1,1
6955,1,1,1
6956,0,0,0
6957,-1,0,0
6958,0,0,0
6959,1,1,1
6960,1,0,0
6961,0,0,0
6962,0,0,0
6963,1,0,0
6964,0,0,0
6965,-1,1,1
6966,0,1,1
6967,1,0,0
6968,-1,1,1
6969,0,1,1
6970,1,0,0
6971,-1,0,1
6972,1,0,0
6973,0,0,0
6974,-1,1,1
6975,1,0,0
6976,0,1,1
6977,-1,1,1
6978,-1,1,1
6979,0,1,1
6980,1,1,1
6981,-1,0,0
6982,0,1,1
6983,1,1,1
6984,0,0,0
6985,0,1,1
6986,-1,1,1
6987,-1,1,1
6988,0,1,1
6989,1,0,0
6990,0,1,1
6991,-1,0,0
6992,1,1,1
6993,0,1,1
6994,-1,1,1
6995,1,0,0
6996,-1,1,1
6997,1,0,0
6998,0,1,1
6999,0,1,1
7000,-1,0,0
7001,1,1,1
7002,0,1,1
7003,1,0,0
7004,-1,0,0
7005,-1,0,0
7006,0,1,1
7007,1,0,0
7008,-1,0,0
7009,1,1,1
7010,0,0,0
7011,0,0,0
7012,1,1,1
7013,-1,0,0
7014,-1,1,1
7015,1,1,0
7016,0,0,0
7017,0,1,1
7018,1,0,0
7019,-1,1,1
7020,-1,1,1
7021,1,1,1
7022,0,1,1
7023,1,0,0
7024,0,0,0
7025,-1,1,1
7026,-1,0,0
7027,1,0,1
7028,0,1,1
7029,-1,0,0
7030,1,0,1
7031,1,0,1
7032,0,1,1
7033,-1,0,0
7034,0,0,0
7035,1,0,0
7036,-1,1,1
7037,1,0,0
7038,-1,0,0
7039,0,0,0
7040,0,1,1
7041,1,1,1
7042,-1,1,1
7043,0,0,0
7044,1,1,1
7045,-1,0,0
7046,1,0,0
7047,0,1,1
7048,-1,1,1
7049,1,0,0
7050,-1,0,1
7051,0,0,0
7052,1,1,1
7053,0,1,1
7054,-1,0,0
7055,-1,1,1
7056,0,1,1
7057,1,1,1
7058,-1,1,1
7059,0,1,0
7060,1,0,1
7061,1,0,1
7062,1,0,1
7063,-1,0,0
7064,1,0,0
7065,1,0,0
7066,-1,0,0
7067,-1,0,0
7068,1,0,0
7069,1,0,0
7070,0,0,1
7071,1,1,0
7072,-1,1,1
7073,1,1,1
7074,-1,0,1
7075,0,0,0
7076,0,1,1
7077,1,0,0
7078,-1,1,1
7079,1,1,1
7080,1,0,0
7081,-1,0,0
7082,1,1,1
7083,0,1,1
7084,-1,1,1
7085,-1,1,1
7086,1,1,1
7087,0,1,1
7088,1,0,0
7089,0,1,1
7090,-1,1,1
7091,-1,0,0
7092,0,1,1
7093,1,0,0
7094,0,1,1
7095,1,1,1
7096,-1,1,1
7097,1,1,1
7098,-1,0,0
7099,0,1,1
7100,-1,1,1
7101,0,0,0
7102,1,0,0
7103,1,0,0
7104,-1,0,0
7105,0,1,1
7106,-1,0,0
7107,1,0,0
7108,0,1,1
7109,-1,0,0
7110,0,0,0
7111,1,1,1
7112,-1,1,1
7113,1,0,0
7114,1,1,1
7115,0,0,0
7116,-1,0,0
7117,-1,0,0
7118,1,1,1
7119,-1,0,0
7120,-1,1,1
7121,1,1,1
7122,0,1,1
7123,0,1,1
7124,-1,1,1
7125,1,1,1
7126,-1,0,0
7127,0,1,1
7128,1,1,1
7129,0,0,0
7130,1,0,0
7131,-1,1,1
7132,-1,0,0
7133,1,0,0
7134,-1,0,0
7135,1,1,1
7136,0,0,0
7137,-1,0,0
7138,0,1,1
7139,1,1,1
7140,-1,1,1
7141,0,1,1
7142,1,1,1
7143,0,1,0
7144,-1,1,1
7145,1,0,0
7146,0,0,1
7147,1,1,1
7148,-1,1,1
7149,-1,1,1
7150,0,0,0
7151,1,1,1
7152,1,0,0
7153,0,1,1
7154,-1,0,0
7155,0,1,1
7156,-1,1,1
7157,1,0,0
7158,1,1,1
7159,0,1,1
7160,-1,0,0
7161,-1,1,1
7162,0,0,0
7163,1,0,1
7164,1,1,1
7165,-1,1,1
7166,-1,0,0
7167,1,1,1
7168,0,1,1
7169,-1,0,0
7170,1,1,1
7171,-1,1,1
7172,0,1,1
7173,1,1,1
7174,0,1,0
7175,-1,0,0
7176,1,0,0
7177,1,0,0
7178,-1,0,0
7179,1,1,1
7180,-1,1,1
7181,0,1,1
7182,1,0,0
7183,0,1,1
7184,-1,1,1
7185,0,0,0
7186,-1,1,1
7187,1,1,1
7188,0,1,1
7189,1,0,0
7190,-1,1,1
7191,-1,1,1
7192,1,1,1
7193,0,1,1
7194,1,1,1
7195,-1,1,1
7196,0,0,0
7197,0,0,0
7198,-1,1,1
7199,0,0,0
7200,0,1,1
7201,1,1,1
7202,-1,0,0
7203,-1,0,0
7204,0,1,1
7205,1,0,0
7206,1,0,0
7207,-1,0,0
7208,0,1,1
7209,0,1,1
7210,1,0,0
7211,-1,1,1
7212,1,0,0
7213,-1,1,1
7214,1,1,1
7215,0,1,1
7216,-1,1,1
7217,1,0,0
7218,0,1,1
7219,-1,1,1
7220,1,0,0
7221,-1,1,1
7222,1,1,1
7223,0,1,0
7224,1,0,0
7225,-1,0,0
7226,0,1,1
7227,0,0,0
7228,-1,1,1
7229,1,0,0
7230,-1,0,0
7231,1,1,1
7232,0,0,0
7233,-1,0,0
7234,1,1,1
7235,0,1,1
7236,-1,0,0
7237,0,0,0
7238,1,1,1
7239,0,1,1
7240,-1,0,0
7241,1,1,1
7242,1,0,0
7243,-1,1,1
7244,0,0,0
7245,-1,1,1
7246,-1,1,1
7247,-1,1,1
7248,-1,1,1
7249,0,1,1
7250,1,1,1
7251,-1,1,1
7252,1,0,0
7253,0,1,1
7254,-1,1,1
7255,0,1,1
7256,1,1,1
7257,-1,1,1
7258,1,1,1
7259,0,1,1
7260,0,0,0
7261,1,0,0
7262,-1,0,0
7263,-1,0,1
7264,0,1,1
7265,0,1,1
7266,0,1,1
7267,-1,1,1
7268,0,0,0
7269,0,1,1
7270,-1,1,1
7271,1,1,0
7272,1,1,1
7273,-1,1,1
7274,0,1,1
7275,1,1,1
7276,-1,1,1
7277,1,1,1
7278,-1,1,1
7279,1,0,1
7280,0,0,0
7281,1,1,1
7282,-1,1,1
7283,0,0,0
7284,1,1,1
7285,-1,0,0
7286,0,0,0
7287,-1,1,1
7288,1,0,0
7289,0,0,0
7290,-1,1,1
7291,1,0,0
7292,-1,0,0
7293,0,1,1
7294,1,0,1
7295,-1,1,0
7296,-1,1,1
7297,1,1,1
7298,1,1,1
7299,0,1,1
7300,1,1,1
7301,-1,0,0
7302,-1,1,1
7303,0,1,1
7304,1,0,0
7305,1,0,0
7306,0,1,1
7307,-1,1,1
7308,1,1,1
7309,-1,1,1
7310,0,0,0
7311,0,1,1
7312,1,0,0
7313,-1,1,1
7314,1,1,1
7315,-1,0,0
7316,0,0,0
7317,1,1,1
7318,1,0,0
7319,-1,1,1
7320,0,0,0
7321,1,0,0
7322,-1,0,1
7323,1,0,0
7324,-1,0,0
7325,0,1,1
7326,1,0,0
7327,0,0,0
7328,0,1,1
7329,-1,0,0
7330,1,1,1
7331,-1,0,0
7332,1,1,1
7333,0,0,0
7334,1,0,0
7335,-1,1,1
7336,1,0,1
7337,0,1,1
7338,-1,1,1
7339,-1,1,1
7340,1,1,1
7341,1,1,1
7342,0,0,0
7343,-1,1,1
7344,1,1,1
7345,0,1,1
7346,-1,0,0
7347,1,0,0
7348,1,1,1
7349,0,0,0
7350,-1,1,1
7351,1,0,0
7352,0,1,1
7353,-1,0,0
7354,0,0,0
7355,1,0,0
7356,-1,1,1
7357,0,0,0
7358,-1,1,1
7359,1,0,0
7360,-1,1,1
7361,0,1,1
7362,-1,1,1
7363,0,0,0
7364,1,0,0
7365,-1,1,1
7366,0,0,0
7367,1,1,1
7368,0,1,1
7369,-1,0,0
7370,1,0,0
7371,0,1,1
7372,1,1,1
7373,0,0,0
7374,1,1,1
7375,0,1,1
7376,1,0,0
7377,-1,1,1
7378,1,0,0
7379,1,0,0
7380,1,0,0
7381,0,0,0
7382,0,1,1
7383,1,1,1
7384,1,0,0
7385,-1,1,1
7386,0,1,1
7387,0,1,1
7388,-1,0,0
7389,1,0,0
7390,1,0,0
7391,0,1,1
7392,-1,0,0
7393,-1,1,1
7394,0,1,1
7395,1,1,1
7396,0,1,1
7397,1,0,0
7398,-1,0,0
7399,1,0,0
7400,0,1,1
7401,-1,0,0
7402,-1,1,1
7403,0,1,1
7404,1,1,1
7405,0,0,0
7406,1,0,0
7407,-1,1,1
7408,-1,0,0
7409,0,1,1
7410,1,0,0
7411,0,0,0
7412,-1,0,1
7413,0,0,0
7414,-1,1,1
7415,1,1,1
7416,1,1,1
7417,-1,0,0
7418,0,0,0
7419,1,1,1
7420,-1,0,1
7421,0,0,0
7422,1,1,0
7423,-1,1,1
7424,1,0,1
7425,-1,0,0
7426,-1,1,1
7427,0,0,0
7428,1,1,1
7429,-1,1,1
7430,1,0,0
7431,-1,1,1
7432,1,0,0
7433,-1,0,0
7434,0,0,0
7435,-1,1,1
7436,1,1,1
7437,0,0,0
7438,0,0,0
7439,1,0,0
7440,-1,1,1
7441,0,0,0
7442,1,1,1
7443,-1,1,1
7444,-1,1,1
7445,1,1,1
7446,0,1,1
7447,1,0,0
7448,-1,0,0
7449,0,0,0
7450,1,1,1
7451,-1,0,0
7452,0,1,1
7453,-1,0,0
7454,1,0,0
7455,-1,1,1
7456,0,0,0
7457,1,1,1
7458,0,0,0
7459,-1,0,0
7460,1,1,1
7461,-1,0,0
7462,1,0,0
7463,0,1,1
7464,1,1,1
7465,0,0,0
7466,-1,0,1
7467,0,1,1
7468,1,1,1
7469,-1,1,1
7470,1,0,0
7471,0,1,1
7472,-1,1,1
7473,-1,1,1
7474,0,1,1
7475,1,0,0
7476,0,1,1
7477,-1,1,1
7478,-1,1,1
7479,-1,0,0
7480,1,1,1
7481,1,1,1
7482,0,1,1
7483,-1,0,0
7484,0,0,1
7485,0,1,1
7486,-1,0,0
7487,1,0,0
7488,0,1,0
7489,0,1,0
7490,1,1,1
7491,0,1,1
7492,-1,1,1
7493,1,0,0
7494,0,1,1
7495,-1,1,1
7496,1,0,1
7497,-1,1,1
7498,0,0,0
7499,1,1,1
7500,-1,0,0
7501,1,0,0
7502,0,1,1
7503,0,0,0
7504,-1,1,1
7505,1,1,1
7506,-1,1,1
7507,1,0,0
7508,0,1,1
7509,-1,0,0
7510,1,1,0
7511,0,0,0
7512,1,1,1
7513,-1,0,0
7514,0,1,1
7515,0,1,1
7516,-1,1,1
7517,1,0,0
7518,0,0,0
7519,-1,0,0
7520,1,1,1
7521,0,1,1
7522,1,0,0
7523,-1,0,0
7524,1,0,0
7525,0,1,1
7526,-1,1,1
7527,-1,1,1
7528,1,0,0
7529,0,0,0
7530,-1,1,1
7531,0,1,1
7532,1,0,0
7533,-1,1,1
7534,0,0,0
7535,1,1,1
7536,1,1,1
7537,-1,1,1
7538,0,1,1
7539,-1,1,1
7540,0,1,1
7541,1,0,0
7542,-1,0,0
7543,-1,0,0
7544,1,0,0
7545,0,1,0
7546,-1,0,0
7547,1,1,1
7548,1,0,0
7549,-1,0,1
7550,0,0,0
7551,1,0,0
7552,0,1,1
7553,0,1,1
7554,0,1,1
7555,-1,0,0
7556,1,0,0
7557,1,0,0
7558,0,0,0
7559,-1,1,1
7560,1,1,1
7561,-1,1,1
7562,0,0,1
7563,0,0,0
7564,0,0,0
7565,0,1,1
7566,1,1,1
7567,-1,1,1
7568,0,0,0
7569,0,1,1
7570,0,0,0
7571,1,0,0
7572,0,1,1
7573,-1,0,0
7574,-1,0,0
7575,1,0,0
7576,0,1,1
7577,0,1,1
7578,-1,1,0
7579,1,0,0
7580,-1,0,1
7581,1,0,0
7582,0,1,1
7583,0,1,1
7584,-1,1,1
7585,1,0,0
7586,-1,0,0
7587,0,1,1
7588,1,0,0
7589,1,1,1
7590,-1,0,0
7591,0,0,0
7592,0,0,0
7593,1,0,0
7594,-1,0,0
7595,1,1,0
7596,-1,0,1
7597,0,1,1
7598,-1,0,0
7599,0,1,1
7600,1,0,1
