premise,hypothesis,label
"Mrs. Inglethorp reads it, and becomes aware of the perfidy of her husband and Evelyn Howard, though, unfortunately, the sentence about the bromides conveys no warning to her mind. ",Mrs. Inglethorp's husband was involved with Evelyn Howard.,neutral
"But he can't stop spinning ideas, images, and sound bites, can't stop playing everything to his advantage.",This is why he's one of the most sought-after PR agents in the industry.,neutral
"Rubbish lay everywhere- discarded debris and detritus, a carpet of party streamers.",The floor was clean.,contradiction
"And very good reasons too, replied Poirot. ",Poriot remained silent.,contradiction
"Shore is, shore is.",It really is a shame that you couldn't come with us.,neutral
what do you think could be done about it,What can we do about it?,entailment
"Yes, that's not a bad idea. Proceeding up the road, they soon came to a little hamlet.",The little hamlet was bustling with people.  ,neutral
Breed Cayuga,Bred Cayuga,neutral
"Most important, the funds will help fill a frustrating gap.",The funds will be put to good use.,neutral
"Longfang was tough, said the large man, his warclub resting on his shoulder and referring to the proper name of the mountain they had seen him kill.",The large man held a weapon.,entailment
"If your family moves during your school years (ages 6-15), your chance of graduating high school falls by 16 percent, the chance that you'll be economically inactive (out of school and out of work) at age 24 rises by 10 percent--and, if you are female, your chance of getting through your teens without an out-of-wedlock birth falls by 6 percent.",Your chance of graduating high school increases for every time you move to a new location.,contradiction
Therefore the universe has a cause of its existence.,We can conclude that the universe has no cause for its existence.,contradiction
They had the advantage.,They advantage was with them.,entailment
"For that, they'll need to sign certain contracts.'","Your word is fine here, no need for contracts of any kind.",contradiction
I thought you'd be sure to bring her along?,It was important that you bring her along.  ,neutral
Napoleon defeated the Prussian army in several key battles and established a semi-independent Duchy of Warsaw from 1807 to 1815.,Semi-independent Duchy of Warsaw was established in 1819 by Louis de Fines.,contradiction
