premise,hypothesis,label
There is no little boy wearing a green soccer strip and running on the grass.,A little boy is wearing a green soccer strip and is running on the grass.,contradiction
The man at the beach is not doing a handstand on the wet sand at the edge of the water.,The man is doing a handstand on the wet sand at the edge of the water at the beach.,contradiction
A young mother is playing with her boy in the park.,A young boy is playing in the park with his mother.,entailment
A man is spraying a super soaker into the mouth of a dog.,There is no man spraying a super soaker into the mouth of a dog.,contradiction
There is no man spraying a super soaker into the mouth of a dog.,A man is squirting water into the mouth of a white dog with a squirt gun.,neutral
A boy under an umbrella is being held by his father who is wearing a blue coat.,"A boy, who is wearing a blue coat, is being held by his father under an umbrella .",neutral
A boy under an umbrella is being held by his father who is wearing a blue coat.,A child is experiencing a new world.,neutral
A dog is playing alone on a beach covered by snow.,A dog is walking along a snowdrift.,neutral
A surfer is riding a big wave across dark green water.,The surfer is riding a small wave.,contradiction
A tennis player is lunging to the left.,A tennis player is jumping to the left.,entailment
Two dogs are looking at something that is splashing in the water.,Some dogs are not playing in a stream.,neutral
A man in a blue cowboy hat is riding a white horse.,A man in blue is riding a horse on a dirt road.,neutral
Two white dogs are playing with a brown dog and a tennis ball.,Two white dogs are playing with a brown dog and a ball.,entailment
A person in a pink jacket is running onto the field.,Four athletes are with a woman in a crowded stadium.,neutral
A woman dressed in elegant clothing is inside a crowd of people and is looking up.,A woman dressed in elegant clothing is inside a crowd of people and is looking down.,neutral
An Asian woman is holding a fur scarf.,An elegant woman is inside a crowd of people and is looking down.,neutral
A kid in a white t-shirt is splashing in shallow water.,A boy is running through the water at the beach.,neutral
A girl is running through the water at the beach.,A boy in a white t-shirt is splashing in shallow water.,neutral
A boy in a white t-shirt is splashing in shallow water.,A boy is running through the water at the beach.,neutral
The kids are not wearing suits and water is splashing around.,Children in swimming suits are playing in the water.,neutral
"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head.","A little girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on the head.",entailment
A female cheerleader is sitting on the knee of a male cheerleader.,Some cheerleaders are relaxing.,neutral
"The girl has red hair and eyebrows, several piercings in a ear and a drawing on the back.","The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back.",entailment
"The girl has red hair and eyebrows, several piercings in a ear and no tattoo on the back.",A girl with red hair and red eyebrows is in midspeech.,neutral
Two people are driving a jeep and a lady is sitting on the top of it.,Two people are driving a jeep and a girl is sitting on the top of it.,entailment
The adults and children are not gathered near an outdoor seating arrangement.,The adults and children are being gathered near an outdoor seating arrangement.,contradiction
A girl has colored patches on the cheeks.,A girl is standing in a group and is wearing a black shirt and pink beads.,neutral
Two dogs are running through water.,Two dogs are running through high grass.,neutral
Some people and vehicles are on a crowded street.,Some people and vehicles are on a almost empty street.,contradiction
A young girl with painted face is standing next to some other children.,Children are being dressed in costumes and playing a game.,neutral
There is no bmx biker jumping dirt ramps in front of a body of water.,Two bmx bikers are jumping dirt ramps in front of a body of water.,contradiction
A man is doing a trick on a skateboard.,A person is doing a trick on a skateboard.,entailment
A man in a motocross uniform is wearing a helmet and rides a red motorcycle.,A person in a motocross uniform is wearing a helmet and rides a red motorcycle.,entailment
A boy in a striped shirt is jumping behind a water fountain.,A boy in a striped shirt is jumping in front of a water fountain.,neutral
"Two large dogs, a light colored one and a dark one, are sleeping on a snowy terrain.",Two dogs are leaping through snowy grass and rocks.,neutral
A girl in blue is sliding down a green slide.,The young girl in blue is enjoying a slide.,entailment
A white man is walking next to a building in a big city.,A black man is walking next to a building in a big city.,neutral
A man with no hat is sitting on the ground.,A man with a backwards hat is sitting on the ground.,neutral
A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of an old man with grey hair.,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair.,entailment
The man is going into the water.,The person is going into the sea.,neutral
Two people are sitting on a park bench on a sunny day.,Two people are sitting on a park bench on a hot day.,neutral
The child is splashing water in a big red pool.,A toddler is making a splash inside a blue paddling pool.,neutral
A grey silky dog is lying in the grass and a brown dog is looking on.,The brown dog is spotting a black dog lying in the dry grass.,neutral
A black dog and a small white and black dog are looking up at a kitchen countertop.,A large dog and a small dog are standing next to the kitchen counter and are investigating.,entailment
A man is not rock climbing and a city and a bay are in the background.,A man is rock climbing and a city and a bay are in the background.,contradiction
"A man is rock climbing, pausing and calculating the route.","A man is rock climbing, stopping and calculating the route.",entailment
No group of people is gathering at a stand at the fair.,The people are standing at a carnival.,neutral
A group of rollerbladers is lining up on the street.,A group of rollerbladers is lining up on the road.,entailment
