id,premise,hypothesis,label
7228,There is no young boy jumping in the air with his knees bent and arms spread.,A person with a green shirt is jumping high over the grass.,neutral
7311,A cigarette is being smoked by the man in the straw hat.,A man is wearing a straw hat and smoking a cigarette.,entailment
7319,A man is wearing a blue shirt which has long sleeves and jeans and is riding a unicycle down a street.,A man is wearing a blue checkered shirt and riding a unicycle in the street.,neutral
7356,Small children are climbing a statue in a park.,Two children are playing on a statue.,neutral
7363,A tower is being looked at by a blonde lady.,A woman is looking at the view of a city.,neutral
7374,A man is standing on the top of the rocks with clouds behind them.,Somebody is standing on a mountain top.,neutral
7394,A child is smiling at the camera and swimming underwater.,A child is swimming underwater in a pool.,neutral
7410,An American footballer is wearing the red and white strip.,A football player is wearing black armbands.,neutral
7445,The little girl is swinging and the woman is standing behind her.,"The girl, who is little, is swinging and the woman is standing behind.",entailment
7448,A small child is showing excitement on a swing set at the park.,"The girl, who is little, is swinging and the woman is standing behind.",neutral
7464,A surfer is riding the wave.,A man is falling off a surfboard in the water.,neutral
7466,The group of people is sitting in a dim room.,The group of people is sitting in a room which is dim.,entailment
7471,A man and two women in a dark room are sitting at a table with candles.,The group of people is sitting in a dim room.,entailment
7475,A man and two women in a darkened room are sitting at a table with candles.,The group of dim people is sitting in a room.,neutral
7477,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer.,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles.,entailment
7501,The woman is not wearing a red jacket and is not holding a glass in front of the man in a white t-shirt.,A person is wearing a red jacket and holding a beer.,neutral
7533,A child is watching someone playing outdoors and is spouting water over the rest of his family.,A boy is holding a hose next to a man and another boy is watching.,neutral
7541,There is no football player in a purple jersey running with the ball for a touchdown.,A football player is running past an official carrying a football.,neutral
7544,A football player is carrying an official past a rolling football.,A football player in a purple jersey is running with the ball for a touchdown.,neutral
7546,A young girl in a blue leotard is jumping in the air.,A young girl in a leotard colored in blue is jumping in the air.,entailment
7548,The young girl in blue is jumping in the air.,A young girl in blue is jumping in the air.,entailment
7582,The bunch of men are playing rugby on a field full of mud.,Some men are playing rugby.,entailment
7590,A person is looking at a bike designed for motocross that is lying on its side and another is racing by.,The bike rider is looking at an accident of another bike rider.,neutral
7649,There is no little boy wearing a green soccer strip and running on the grass.,A little boy is wearing a green soccer strip and is running on the grass.,contradiction
7667,The man at the beach is not doing a handstand on the wet sand at the edge of the water.,The man is doing a handstand on the wet sand at the edge of the water at the beach.,contradiction
7677,A young mother is playing with her boy in the park.,A young boy is playing in the park with his mother.,entailment
7718,A man is spraying a super soaker into the mouth of a dog.,There is no man spraying a super soaker into the mouth of a dog.,contradiction
7720,There is no man spraying a super soaker into the mouth of a dog.,A man is squirting water into the mouth of a white dog with a squirt gun.,neutral
7726,A boy under an umbrella is being held by his father who is wearing a blue coat.,"A boy, who is wearing a blue coat, is being held by his father under an umbrella .",neutral
7734,A boy under an umbrella is being held by his father who is wearing a blue coat.,A child is experiencing a new world.,neutral
7743,A dog is playing alone on a beach covered by snow.,A dog is walking along a snowdrift.,neutral
7772,A surfer is riding a big wave across dark green water.,The surfer is riding a small wave.,contradiction
7795,A tennis player is lunging to the left.,A tennis player is jumping to the left.,entailment
7820,Two dogs are looking at something that is splashing in the water.,Some dogs are not playing in a stream.,neutral
7877,A man in a blue cowboy hat is riding a white horse.,A man in blue is riding a horse on a dirt road.,neutral
7889,Two white dogs are playing with a brown dog and a tennis ball.,Two white dogs are playing with a brown dog and a ball.,entailment
7932,A person in a pink jacket is running onto the field.,Four athletes are with a woman in a crowded stadium.,neutral
7937,A woman dressed in elegant clothing is inside a crowd of people and is looking up.,A woman dressed in elegant clothing is inside a crowd of people and is looking down.,neutral
7938,An Asian woman is holding a fur scarf.,An elegant woman is inside a crowd of people and is looking down.,neutral
7947,A kid in a white t-shirt is splashing in shallow water.,A boy is running through the water at the beach.,neutral
7950,A girl is running through the water at the beach.,A boy in a white t-shirt is splashing in shallow water.,neutral
7951,A boy in a white t-shirt is splashing in shallow water.,A boy is running through the water at the beach.,neutral
7997,The kids are not wearing suits and water is splashing around.,Children in swimming suits are playing in the water.,neutral
8057,"A young girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head.","A little girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on the head.",entailment
8122,A female cheerleader is sitting on the knee of a male cheerleader.,Some cheerleaders are relaxing.,neutral
8138,"The girl has red hair and eyebrows, several piercings in a ear and a drawing on the back.","The girl has red hair and eyebrows, several piercings in a ear and a tattoo on the back.",entailment
8141,"The girl has red hair and eyebrows, several piercings in a ear and no tattoo on the back.",A girl with red hair and red eyebrows is in midspeech.,neutral
8163,Two people are driving a jeep and a lady is sitting on the top of it.,Two people are driving a jeep and a girl is sitting on the top of it.,entailment
8193,The adults and children are not gathered near an outdoor seating arrangement.,The adults and children are being gathered near an outdoor seating arrangement.,contradiction
8212,A girl has colored patches on the cheeks.,A girl is standing in a group and is wearing a black shirt and pink beads.,neutral
8220,Two dogs are running through water.,Two dogs are running through high grass.,neutral
8263,Some people and vehicles are on a crowded street.,Some people and vehicles are on a almost empty street.,contradiction
8313,A young girl with painted face is standing next to some other children.,Children are being dressed in costumes and playing a game.,neutral
8326,There is no bmx biker jumping dirt ramps in front of a body of water.,Two bmx bikers are jumping dirt ramps in front of a body of water.,contradiction
8334,A man is doing a trick on a skateboard.,A person is doing a trick on a skateboard.,entailment
