premise,hypothesis,label
a kid is watching someone playing outdoors and is spouting water over the residue of his family,a male child is holding a hosiery next to a adult male and another male child is watching,neutral
there is no football game participant in a purple jersey running with the ball for a touchdown,a football game participant is running past an functionary carrying a football game,neutral
a football game participant is carrying an functionary past a rolling football game,a football game participant in a purple jersey is running with the ball for a touchdown,neutral
a young girl in a blue unitard is jumping in the air,a young girl in a unitard colored in blue is jumping in the air,entailment
the young girl in blue is jumping in the air,a young girl in blue is jumping in the air,entailment
the cluster of men are playing rugger on a field full of clay,some men are playing rugger,entailment
a mortal is looking at a motorcycle designed for motocross that is lying on its side and another is racing by,the motorcycle rider is looking at an accident of another motorcycle rider,neutral
there is no little male child wearing a green association football strip and running on the grass,a little male child is wearing a green association football strip and is running on the grass,contradiction
the adult male at the beach is not doing a handstand on the wet sand at the border of the water,the adult male is doing a handstand on the wet sand at the border of the water at the beach,contradiction
a young female parent is playing with her male child in the parkland,a young male child is playing in the parkland with his female parent,entailment
a adult male is spraying a super pelter into the mouth of a domestic dog,there is no adult male spraying a super pelter into the mouth of a domestic dog,contradiction
there is no adult male spraying a super pelter into the mouth of a domestic dog,a adult male is squirting water into the mouth of a white domestic dog with a pip-squeak gun,neutral
a male child under an umbrella is being held by his father who is wearing a blue coat,a male child who is wearing a blue coat is being held by his father under an umbrella,neutral
a male child under an umbrella is being held by his father who is wearing a blue coat,a kid is experiencing a new cosmos,neutral
a domestic dog is playing alone on a beach covered by snowfall,a domestic dog is walking along a snowdrift,neutral
a surfboarder is riding a big moving ridge across dark green water,the surfboarder is riding a small moving ridge,contradiction
a lawn tennis participant is lunging to the left,a lawn tennis participant is jumping to the left,entailment
two dogs are looking at something that is splashing in the water,some dogs are not playing in a watercourse,neutral
a adult male in a blue cowman hat is riding a white horse,a adult male in blue is riding a horse on a soil route,neutral
two white dogs are playing with a brown domestic dog and a lawn tennis ball,two white dogs are playing with a brown domestic dog and a ball,entailment
a mortal in a pink jacket is running onto the field,four athletes are with a adult female in a crowded bowl,neutral
a adult female dressed in elegant clothing is inside a crowd of people and is looking up,a adult female dressed in elegant clothing is inside a crowd of people and is looking down,neutral
an asian adult female is holding a pelt scarf,an elegant adult female is inside a crowd of people and is looking down,neutral
a child in a white tshirt is splashing in shallow water,a male child is running through the water at the beach,neutral
a girl is running through the water at the beach,a male child in a white tshirt is splashing in shallow water,neutral
a male child in a white tshirt is splashing in shallow water,a male child is running through the water at the beach,neutral
